projectDescriptionID,trapVisitID,visitTime,visitTime2,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,lightPenetration,turbidity,dissolvedOxygen,conductivity
9,4208,2006-10-13T08:30:00Z,2006-10-13T08:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,13691.0,2.90000009536743,2.90000009536743,Yes,6580.0,2.09999990463257,61.0,2.09999990463257,7.61999988555908,,
9,4209,2006-10-13T08:30:00Z,2006-10-13T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,,2.70000004768372,2.79999995231628,Yes,6580.0,2.08999991416931,61.0,2.09999990463257,7.61999988555908,,
9,4211,2006-10-17T08:30:00Z,2006-10-17T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,12047.0,2.79999995231628,3.09999990463257,Yes,6190.0,2.0,60.0,2.40000009536743,8.46000003814697,,
9,4210,2006-10-17T08:30:00Z,2006-10-17T08:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,17336.0,2.90000009536743,3.09999990463257,Yes,6190.0,1.87000000476837,60.0,2.40000009536743,8.46000003814697,,
9,4212,2006-10-20T08:15:00Z,2006-10-20T08:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,12387.0,2.79999995231628,2.90000009536743,Yes,5860.0,2.04999995231628,59.0,2.90000009536743,7.65000009536743,,
9,4213,2006-10-20T08:30:00Z,2006-10-20T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,12168.0,2.70000004768372,2.70000004768372,Yes,5860.0,2.20000004768372,59.0,2.90000009536743,7.65000009536743,,
9,4214,2006-10-24T08:30:00Z,2006-10-24T08:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,15844.0,2.59999990463257,2.59999990463257,Yes,5600.0,2.16000008583069,60.0,2.79999995231628,6.90999984741211,,
9,4215,2006-10-24T08:30:00Z,2006-10-24T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,15321.0,2.59999990463257,2.59999990463257,Yes,5600.0,2.1800000667572,60.0,2.79999995231628,6.90999984741211,,
9,4218,2006-10-27T08:30:00Z,2006-10-27T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,11525.0,2.5,2.5,Yes,5290.0,2.20000004768372,57.0,3.0,5.48999977111816,,
9,4219,2006-10-27T08:30:00Z,2006-10-27T08:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,12058.0,2.59999990463257,2.90000009536743,Yes,5290.0,2.10999989509583,57.0,3.0,5.48999977111816,,
9,4221,2006-10-31T09:00:00Z,2006-10-31T09:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,14074.0,2.5,2.70000004768372,Yes,5080.0,1.99000000953674,56.0,2.79999995231628,4.96999979019165,,
9,4220,2006-10-31T09:00:00Z,2006-10-31T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,14740.0,2.40000009536743,2.70000004768372,Yes,5080.0,2.01999998092651,56.0,2.79999995231628,4.96999979019165,,
9,4222,2006-11-03T10:00:00Z,2006-11-03T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,10859.0,2.5,2.5,Yes,,2.0,58.0,2.90000009536743,6.94999980926514,,
9,4223,2006-11-03T10:00:00Z,2006-11-03T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,11488.0,2.59999990463257,2.59999990463257,Yes,,2.0,58.0,2.90000009536743,6.94999980926514,,
9,4224,2006-11-07T11:30:00Z,2006-11-07T11:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,13745.0,2.29999995231628,2.5,Yes,5180.0,1.96000003814697,59.0,2.0,8.27000045776367,,
9,4225,2006-11-07T11:30:00Z,2006-11-07T11:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,14080.0,2.40000009536743,2.59999990463257,Yes,5180.0,1.92999994754791,59.0,2.0,8.27000045776367,,
9,4226,2006-11-10T10:00:00Z,2006-11-10T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,10254.0,2.40000009536743,2.5,Yes,5370.0,2.01999998092651,59.0,2.09999990463257,8.75,,
9,4227,2006-11-10T10:00:00Z,2006-11-10T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,10603.0,2.5,2.70000004768372,Yes,5370.0,2.0699999332428,59.0,2.09999990463257,8.75,,
9,4228,2006-11-14T10:00:00Z,2006-11-14T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,14248.0,2.40000009536743,2.5,Yes,5840.0,1.95000004768372,54.0,2.29999995231628,8.97000026702881,,
9,4229,2006-11-14T10:15:00Z,2006-11-14T10:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,14800.0,2.5,2.59999990463257,Yes,5840.0,1.97000002861023,54.0,2.29999995231628,8.97000026702881,,
9,4231,2006-11-17T09:30:00Z,2006-11-17T09:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,10657.0,2.29999995231628,2.70000004768372,Yes,6590.0,2.01999998092651,55.0,1.79999995231628,10.4499998092651,,
9,4230,2006-11-17T09:30:00Z,2006-11-17T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,11001.0,2.59999990463257,2.79999995231628,Yes,6590.0,2.09999990463257,55.0,1.79999995231628,10.4499998092651,,
9,4232,2006-11-21T11:00:00Z,2006-11-21T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,15422.0,2.40000009536743,2.59999990463257,Yes,6090.0,2.05999994277954,51.0,2.40000009536743,5.82000017166138,,
9,4233,2006-11-21T11:00:00Z,2006-11-21T11:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,15481.0,2.29999995231628,2.70000004768372,Yes,6090.0,1.87999999523163,51.0,2.40000009536743,5.82000017166138,,
9,4234,2006-11-27T10:45:00Z,2006-11-27T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,20932.0,2.29999995231628,2.40000009536743,Yes,6430.0,2.04999995231628,53.0,2.79999995231628,6.40000009536743,,
9,4235,2006-11-27T10:45:00Z,2006-11-27T10:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,21078.0,2.20000004768372,2.5,Yes,6430.0,1.86000001430511,53.0,2.79999995231628,6.40000009536743,,
9,4236,2006-11-28T10:00:00Z,2006-11-28T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3390.0,2.40000009536743,2.40000009536743,Yes,6590.0,1.95000004768372,50.0,2.20000004768372,6.80000019073486,,
9,4237,2006-11-28T10:00:00Z,2006-11-28T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3412.0,2.5,2.40000009536743,Yes,6590.0,1.95000004768372,50.0,2.20000004768372,6.80000019073486,,
9,4238,2006-11-29T10:30:00Z,2006-11-29T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3693.0,2.59999990463257,2.59999990463257,Yes,7400.0,2.01999998092651,48.0,2.5,6.1399998664856,,
9,4239,2006-11-29T10:45:00Z,2006-11-29T10:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3794.0,2.5,2.70000004768372,Yes,7410.0,2.0699999332428,48.0,2.5,6.1399998664856,,
9,4241,2006-11-30T10:00:00Z,2006-11-30T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3742.0,2.59999990463257,2.5,Yes,6880.0,2.04999995231628,48.0,3.0,5.94000005722046,,
9,4240,2006-11-30T10:15:00Z,2006-11-30T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3528.0,2.40000009536743,2.5,Yes,6870.0,2.05999994277954,48.0,3.0,5.94000005722046,,
9,4243,2006-12-01T10:30:00Z,2006-12-01T10:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3764.0,2.40000009536743,2.59999990463257,Yes,6560.0,1.95000004768372,47.0,2.59999990463257,5.65000009536743,,
9,4242,2006-12-01T10:30:00Z,2006-12-01T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3515.0,2.29999995231628,2.5,Yes,6560.0,1.94000005722046,47.0,2.59999990463257,5.65000009536743,,
9,4244,2006-12-02T09:45:00Z,2006-12-02T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3350.0,2.40000009536743,2.29999995231628,Yes,6390.0,2.00999999046326,46.0,2.59999990463257,6.63000011444092,,
9,4245,2006-12-02T09:45:00Z,2006-12-02T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3464.0,2.5,2.40000009536743,Yes,6390.0,1.89999997615814,46.0,2.59999990463257,6.63000011444092,,
9,4246,2006-12-03T10:00:00Z,2006-12-03T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3323.0,2.20000004768372,2.29999995231628,Yes,6290.0,1.8400000333786,48.0,3.09999990463257,6.42000007629395,,
9,4247,2006-12-03T10:00:00Z,2006-12-03T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3429.0,2.09999990463257,2.20000004768372,Yes,6290.0,1.89999997615814,48.0,3.09999990463257,6.42000007629395,,
9,4248,2006-12-04T08:15:00Z,2006-12-04T08:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3063.0,2.29999995231628,2.29999995231628,Yes,6250.0,1.88999998569489,46.0,2.79999995231628,4.44000005722046,,
9,4249,2006-12-04T08:15:00Z,2006-12-04T08:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3198.0,2.20000004768372,2.20000004768372,Yes,6250.0,1.92999994754791,46.0,2.79999995231628,4.44000005722046,,
9,4251,2006-12-05T09:45:00Z,2006-12-05T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3556.0,2.29999995231628,2.20000004768372,Yes,6290.0,1.87000000476837,48.0,3.09999990463257,4.34999990463257,,
9,4250,2006-12-05T09:45:00Z,2006-12-05T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3494.0,2.20000004768372,2.20000004768372,Yes,6290.0,1.9099999666214,48.0,3.09999990463257,4.34999990463257,,
9,4252,2006-12-06T10:00:00Z,2006-12-06T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3154.0,2.09999990463257,2.29999995231628,Yes,6360.0,1.87000000476837,48.0,2.59999990463257,4.15999984741211,,
9,4253,2006-12-06T10:00:00Z,2006-12-06T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3274.0,2.20000004768372,2.40000009536743,Yes,6360.0,1.94000005722046,48.0,2.59999990463257,4.15999984741211,,
9,4254,2006-12-07T10:00:00Z,2006-12-07T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3224.0,2.20000004768372,2.40000009536743,Yes,6360.0,1.87000000476837,48.0,3.20000004768372,3.95000004768372,,
9,4255,2006-12-07T10:00:00Z,2006-12-07T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3288.0,2.20000004768372,2.29999995231628,Yes,6360.0,1.95000004768372,48.0,3.20000004768372,3.96000003814697,,
9,4256,2006-12-08T11:00:00Z,2006-12-08T11:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3384.0,2.09999990463257,2.29999995231628,Yes,6430.0,1.92999994754791,49.0,2.40000009536743,4.15999984741211,,
9,4257,2006-12-08T11:00:00Z,2006-12-08T11:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3440.0,2.09999990463257,2.29999995231628,Yes,6430.0,1.99000000953674,49.0,2.40000009536743,4.15999984741211,,
9,4258,2006-12-09T09:30:00Z,2006-12-09T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3162.0,2.29999995231628,2.29999995231628,Yes,6480.0,2.00999999046326,50.0,3.40000009536743,6.07999992370605,,
9,4259,2006-12-09T09:30:00Z,2006-12-09T09:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3204.0,2.29999995231628,2.29999995231628,Yes,6480.0,1.95000004768372,50.0,3.40000009536743,6.07999992370605,,
9,4260,2006-12-10T09:45:00Z,2006-12-10T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3389.0,2.29999995231628,2.29999995231628,Yes,6640.0,2.00999999046326,50.0,2.70000004768372,6.94000005722046,,
9,4261,2006-12-10T09:45:00Z,2006-12-10T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3374.0,2.40000009536743,2.40000009536743,Yes,6640.0,2.02999997138977,50.0,2.70000004768372,6.94000005722046,,
9,4263,2006-12-11T08:45:00Z,2006-12-11T08:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3280.0,2.20000004768372,2.5,Yes,7270.0,1.86000001430511,51.0,1.5,7.65000009536743,,
9,4262,2006-12-11T08:45:00Z,2006-12-11T08:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3038.0,2.20000004768372,2.29999995231628,Yes,7270.0,1.96000003814697,51.0,1.5,7.65000009536743,,
9,4265,2006-12-12T10:30:00Z,2006-12-12T10:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,3814.0,,2.59999990463257,2.5,Yes,8520.0,1.88999998569489,51.0,2.0,9.27999973297119,,
9,4264,2006-12-12T10:45:00Z,2006-12-12T10:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3586.0,2.40000009536743,2.40000009536743,Yes,8520.0,2.01999998092651,51.0,2.0,9.27999973297119,,
9,4558,2006-12-13T10:15:00Z,2006-12-13T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3457.0,2.40000009536743,2.59999990463257,Yes,9000.0,2.17000007629395,52.0,1.70000004768372,9.76000022888184,,
9,4267,2006-12-13T10:15:00Z,2006-12-13T10:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3651.0,2.40000009536743,2.59999990463257,Yes,9000.0,2.14000010490417,52.0,1.70000004768372,9.76000022888184,,
9,4268,2006-12-14T08:30:00Z,2006-12-14T08:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3410.0,2.40000009536743,3.09999990463257,Yes,13300.0,2.19000005722046,53.0,1.29999995231628,10.4499998092651,,
9,4269,2006-12-14T08:30:00Z,2006-12-14T08:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3560.0,2.40000009536743,3.20000004768372,Yes,13300.0,2.15000009536743,53.0,1.29999995231628,10.4499998092651,,
9,4270,2006-12-15T09:00:00Z,2006-12-15T09:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3214.0,1.70000004768372,2.79999995231628,Yes,18400.0,1.97000002861023,52.0,1.0,24.7000007629395,,
9,4271,2006-12-15T09:00:00Z,2006-12-15T09:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3881.0,2.29999995231628,2.70000004768372,Yes,18400.0,2.19000005722046,52.0,1.0,24.7000007629395,,
9,4272,2006-12-16T11:00:00Z,2006-12-16T11:00:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,516.0,,0.0,3.20000004768372,Yes,15500.0,2.23000001907349,53.0,0.899999976158142,45.0,,
9,4273,2006-12-16T11:15:00Z,2006-12-16T11:15:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,616.0,,0.0,3.70000004768372,Yes,15600.0,2.25999999046326,53.0,0.899999976158142,45.0,,
9,4274,2006-12-17T10:15:00Z,2006-12-17T10:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4374.0,3.0,3.40000009536743,Yes,14400.0,2.41000008583069,51.0,1.0,57.7000007629395,,
9,4275,2006-12-17T10:15:00Z,2006-12-17T10:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4851.0,3.40000009536743,3.5,Yes,14400.0,2.48000001907349,51.0,1.0,57.7000007629395,,
9,4276,2006-12-18T09:45:00Z,2006-12-18T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4599.0,3.20000004768372,3.29999995231628,Yes,11600.0,2.13000011444092,49.0,1.29999995231628,18.8999996185303,,
9,4278,2006-12-18T09:45:00Z,2006-12-18T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4716.0,3.09999990463257,3.20000004768372,Yes,11600.0,2.39000010490417,49.0,1.29999995231628,18.8999996185303,,
9,4279,2006-12-19T10:30:00Z,2006-12-19T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4644.0,3.09999990463257,3.09999990463257,Yes,10200.0,2.22000002861023,47.0,1.20000004768372,11.8000001907349,,
9,4280,2006-12-19T10:30:00Z,2006-12-19T10:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4864.0,3.20000004768372,3.40000009536743,Yes,10200.0,2.23000001907349,47.0,1.20000004768372,11.8000001907349,,
9,4282,2006-12-20T10:30:00Z,2006-12-20T10:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4456.0,3.20000004768372,3.20000004768372,Yes,9400.0,2.39000010490417,46.0,1.79999995231628,8.80000019073486,,
9,4283,2006-12-20T10:30:00Z,2006-12-20T10:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4642.0,3.29999995231628,3.20000004768372,Yes,9400.0,2.30999994277954,46.0,1.79999995231628,8.80000019073486,,
9,4285,2006-12-21T08:15:00Z,2006-12-21T08:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4112.0,3.20000004768372,3.09999990463257,Yes,8960.0,2.30999994277954,45.0,2.20000004768372,11.0,,
9,4284,2006-12-21T08:15:00Z,2006-12-21T08:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4033.0,3.09999990463257,3.09999990463257,Yes,8960.0,2.16000008583069,45.0,2.20000004768372,11.0,,
9,4286,2006-12-22T09:45:00Z,2006-12-22T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4724.0,3.20000004768372,3.40000009536743,Yes,8890.0,2.22000002861023,46.0,1.79999995231628,8.90999984741211,,
9,4287,2006-12-22T09:45:00Z,2006-12-22T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4991.0,3.29999995231628,3.40000009536743,Yes,8890.0,2.30999994277954,46.0,1.79999995231628,8.90999984741211,,
9,4288,2006-12-23T09:15:00Z,2006-12-23T09:15:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4311.0,3.0,3.20000004768372,Yes,8970.0,2.39000010490417,46.0,1.89999997615814,12.5,,
9,4289,2006-12-23T09:15:00Z,2006-12-23T09:15:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4495.0,3.0,3.0,Yes,8970.0,2.25999999046326,46.0,1.89999997615814,12.5,,
9,4290,2006-12-24T09:30:00Z,2006-12-24T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4400.0,2.90000009536743,3.09999990463257,Yes,9150.0,2.13000011444092,47.0,1.89999997615814,13.3000001907349,,
9,4291,2006-12-24T09:30:00Z,2006-12-24T09:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4542.0,3.20000004768372,3.20000004768372,Yes,9150.0,2.0699999332428,47.0,1.89999997615814,13.3000001907349,,
9,4292,2006-12-26T09:30:00Z,2006-12-26T09:30:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,8622.0,2.79999995231628,3.09999990463257,Yes,8680.0,2.14000010490417,48.0,1.89999997615814,12.3000001907349,,
9,4293,2006-12-26T09:30:00Z,2006-12-26T09:30:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,8789.0,2.90000009536743,3.09999990463257,Yes,8680.0,2.14000010490417,48.0,1.89999997615814,12.3000001907349,,
9,4294,2006-12-27T10:00:00Z,2006-12-27T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4460.0,3.20000004768372,3.20000004768372,Yes,8840.0,2.26999998092651,48.0,1.60000002384186,12.3999996185303,,
9,4295,2006-12-27T10:00:00Z,2006-12-27T10:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4607.0,3.20000004768372,3.20000004768372,Yes,8840.0,2.27999997138977,48.0,1.60000002384186,12.3999996185303,,
9,4296,2006-12-28T09:45:00Z,2006-12-28T09:45:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4572.0,3.29999995231628,3.29999995231628,Yes,19700.0,2.38000011444092,48.0,1.20000004768372,16.1000003814697,,
9,4297,2006-12-28T09:45:00Z,2006-12-28T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,4584.0,3.20000004768372,3.40000009536743,Yes,19700.0,2.30999994277954,48.0,1.20000004768372,16.1000003814697,,
9,4298,2006-12-29T11:15:00Z,2006-12-29T11:15:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,2254.0,,0.0,3.09999990463257,Yes,18700.0,1.3400000333786,47.0,0.400000005960464,119.5,,
9,4299,2006-12-29T11:15:00Z,2006-12-29T11:15:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2094.0,,0.0,3.20000004768372,Yes,18700.0,1.51999998092651,47.0,0.400000005960464,119.5,,
9,4300,2006-12-30T14:00:00Z,2006-12-30T14:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,4284.0,2.90000009536743,3.0,Yes,13400.0,2.39000010490417,46.0,0.800000011920929,91.5999984741211,,
9,4301,2006-12-30T14:00:00Z,2006-12-30T14:00:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,205.0,,0.0,3.0,Yes,13400.0,1.53999996185303,46.0,0.800000011920929,91.5999984741211,,
9,4302,2006-12-31T12:00:00Z,2006-12-31T12:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3696.0,2.70000004768372,2.79999995231628,Yes,11500.0,2.14000010490417,46.0,0.800000011920929,35.4000015258789,,
9,4303,2006-12-31T12:00:00Z,2006-12-31T12:00:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,2.0,2.79999995231628,3.0,Yes,11500.0,1.8400000333786,46.0,0.800000011920929,35.4000015258789,,
9,4305,2007-01-01T09:45:00Z,2007-01-01T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3410.0,2.90000009536743,2.90000009536743,Yes,10600.0,1.95000004768372,45.0,1.10000002384186,25.3999996185303,,
9,4304,2007-01-01T10:00:00Z,2007-01-01T10:00:00Z,Knights Landing RST,8.3,Continue trapping,Processed fish,Trap functioning normally,,3569.0,2.90000009536743,3.0,Yes,10500.0,2.13000011444092,45.0,1.10000002384186,25.3999996185303,,
9,4307,2007-01-02T09:15:00Z,2007-01-02T09:15:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,2521.0,,0.0,2.70000004768372,Yes,9870.0,1.92999994754791,46.0,1.39999997615814,16.8999996185303,,
9,4306,2007-01-02T09:30:00Z,2007-01-02T09:30:00Z,Knights Landing RST,8.3,Unplanned restart,Processed fish,Trap stopped functioning,2172.0,,0.0,2.70000004768372,Yes,9860.0,1.6599999666214,46.0,1.39999997615814,16.8999996185303,,
9,4309,2007-01-03T09:45:00Z,2007-01-03T09:45:00Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,,3879.0,2.40000009536743,2.59999990463257,Yes,9470.0,2.07999992370605,46.0,2.5,17.5,,
